longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,is_age_capped,is_price_capped,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,rooms_per_household,rooms_per_person,bedrooms_per_room
-117.96,33.65,18.0,3603.0,879.0,1549.0,756.0,4.0229,363100.0,0,0,False,False,False,False,4.765873015873016,2.326016785022595,0.24396336386344714
-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,123400.0,0,0,False,False,False,False,3.7431781701444624,1.4254278728606358,0.27315608919382506
-117.85,33.62,13.0,5192.0,658.0,1865.0,662.0,15.0001,500001.0,0,1,False,False,False,False,7.842900302114804,2.7839142091152813,0.12673343605546997
-119.02,35.41,31.0,2348.0,701.0,1413.0,611.0,1.3222,51400.0,0,0,True,False,False,False,3.8428805237315875,1.6617126680820948,0.2985519591141397
-117.86,33.88,20.0,3977.0,540.0,1886.0,541.0,6.5843,272200.0,0,0,False,False,False,False,7.351201478743068,2.108695652173913,0.13578073925069148
-117.86,33.99,10.0,17820.0,2812.0,8686.0,2666.0,6.3875,310700.0,0,0,False,False,False,False,6.68417104276069,2.0515772507483305,0.15780022446689113
-121.25,38.71,14.0,3713.0,637.0,1845.0,635.0,4.3009,143400.0,0,0,True,False,False,False,5.847244094488189,2.0124661246612465,0.17155938594128736
-121.94,37.0,32.0,2210.0,426.0,1082.0,396.0,4.1587,315200.0,0,0,False,False,False,True,5.58080808080808,2.042513863216266,0.19276018099547512
-121.0,39.0,4.0,170.0,23.0,93.0,27.0,10.9891,312500.0,0,0,True,False,False,False,6.296296296296297,1.8279569892473118,0.13529411764705881
-121.87,37.21,18.0,1080.0,122.0,382.0,121.0,9.08,500001.0,0,1,False,False,False,False,8.925619834710744,2.8272251308900525,0.11296296296296296
-117.65,34.1,19.0,1688.0,365.0,622.0,322.0,3.6,136400.0,0,0,True,False,False,False,5.24223602484472,2.7138263665594855,0.21623222748815166
-121.3,37.92,28.0,3308.0,766.0,3201.0,720.0,1.7694,73900.0,0,0,True,False,False,False,4.594444444444444,1.0334270540456107,0.23155985489721886
-116.89,32.99,14.0,2816.0,501.0,1448.0,452.0,5.0278,210900.0,0,0,False,False,False,False,6.230088495575221,1.9447513812154695,0.17791193181818182
-118.46,34.24,11.0,5363.0,1160.0,2783.0,1034.0,3.8583,170700.0,0,0,False,False,False,False,5.186653771760155,1.9270571325907295,0.21629684877866864
-121.88,37.26,13.0,1893.0,487.0,1018.0,464.0,3.8047,204700.0,0,0,False,False,False,False,4.079741379310345,1.8595284872298625,0.25726360274696247
-121.81,37.31,15.0,1794.0,366.0,1533.0,371.0,5.7843,209900.0,0,0,False,False,False,False,4.835579514824798,1.1702544031311155,0.2040133779264214
-121.64,39.15,15.0,2659.0,396.0,1159.0,407.0,5.234,124900.0,0,0,True,False,False,False,6.533169533169533,2.2942191544434856,0.14892816848439264
-118.56,34.24,23.0,2980.0,362.0,1208.0,378.0,8.1714,500001.0,0,1,False,False,False,False,7.883597883597884,2.466887417218543,0.12147651006711409
-118.2,34.12,41.0,1908.0,503.0,1557.0,453.0,2.9194,162000.0,0,0,False,False,False,False,4.211920529801325,1.2254335260115607,0.2636268343815514
-121.28,37.97,47.0,2348.0,507.0,1455.0,479.0,1.65,66000.0,0,0,True,False,False,False,4.90187891440501,1.613745704467354,0.21592844974446337
-117.78,33.87,16.0,5609.0,952.0,2624.0,934.0,5.3307,169600.0,0,0,False,False,False,False,6.005353319057816,2.1375762195121952,0.1697272241041184
-117.64,34.07,52.0,1644.0,372.0,1269.0,355.0,2.6913,108300.0,1,0,True,False,False,False,4.630985915492958,1.2955082742316786,0.22627737226277372
-117.92,34.09,35.0,1810.0,318.0,1164.0,332.0,5.0123,165700.0,0,0,False,False,False,False,5.451807228915663,1.5549828178694158,0.17569060773480663
-122.4,37.76,52.0,4265.0,912.0,1555.0,836.0,4.119,298300.0,1,0,False,False,True,False,5.101674641148326,2.742765273311897,0.21383352872215708
-121.06,38.98,14.0,2267.0,355.0,1140.0,369.0,4.7019,212800.0,0,0,True,False,False,False,6.143631436314363,1.9885964912280703,0.15659461843846492
-118.05,33.92,33.0,1999.0,470.0,2170.0,466.0,3.2371,154700.0,0,0,False,False,False,False,4.289699570815451,0.9211981566820276,0.2351175587793897
-121.47,38.53,44.0,543.0,146.0,506.0,125.0,1.3646,65400.0,0,0,True,False,False,False,4.344,1.0731225296442688,0.26887661141804786
-120.41,34.88,8.0,3119.0,620.0,1159.0,544.0,3.5288,165500.0,0,0,False,False,False,False,5.733455882352941,2.6911130284728215,0.19878166078871434
-122.11,38.09,11.0,673.0,145.0,318.0,137.0,2.3929,122500.0,0,0,False,False,True,False,4.912408759124087,2.1163522012578615,0.21545319465081725
-117.23,32.75,21.0,2050.0,608.0,1131.0,550.0,2.4779,165000.0,0,0,False,False,False,True,3.727272727272727,1.8125552608311228,0.2965853658536585
-122.36,37.94,43.0,369.0,107.0,371.0,111.0,1.6,79400.0,0,0,False,False,True,False,3.324324324324324,0.9946091644204852,0.2899728997289973
-121.84,36.25,20.0,958.0,245.0,590.0,189.0,2.6094,362500.0,0,0,False,False,False,True,5.068783068783069,1.623728813559322,0.255741127348643
-118.41,34.15,24.0,3891.0,866.0,1568.0,830.0,4.1656,364700.0,0,0,False,False,False,False,4.687951807228916,2.4815051020408165,0.22256489334361346
-122.67,38.47,16.0,3452.0,791.0,1567.0,731.0,2.4722,194300.0,0,0,False,False,False,False,4.722298221614227,2.2029355456285895,0.2291425260718424
-118.18,33.94,44.0,1337.0,245.0,968.0,240.0,3.4688,183600.0,0,0,False,False,False,False,5.570833333333334,1.381198347107438,0.18324607329842932
-118.95,35.32,29.0,3480.0,608.0,2007.0,541.0,3.2738,78700.0,0,0,True,False,False,False,6.432532347504621,1.733931240657698,0.17471264367816092
-121.26,37.95,44.0,819.0,184.0,677.0,183.0,1.725,59300.0,0,0,True,False,False,False,4.475409836065574,1.2097488921713442,0.22466422466422467
-121.54,38.29,47.0,1396.0,254.0,630.0,218.0,2.8616,92500.0,0,0,True,False,False,False,6.4036697247706424,2.215873015873016,0.1819484240687679
-118.34,34.18,45.0,1328.0,290.0,720.0,289.0,3.875,226900.0,0,0,False,False,False,False,4.595155709342561,1.8444444444444446,0.2183734939759036
-121.88,38.02,46.0,2112.0,466.0,1249.0,382.0,2.5737,87000.0,0,0,True,False,False,False,5.528795811518324,1.6909527622097678,0.2206439393939394
-117.67,34.05,6.0,2833.0,628.0,1717.0,589.0,3.2062,167500.0,0,0,True,False,False,False,4.809847198641766,1.6499708794408852,0.2216731380162372
-117.15,34.83,30.0,5370.0,1062.0,2778.0,944.0,3.099,66800.0,0,0,True,False,False,False,5.688559322033898,1.9330453563714902,0.19776536312849163
-121.34,38.61,22.0,1778.0,408.0,875.0,375.0,2.6023,142200.0,0,0,True,False,False,False,4.741333333333333,2.032,0.22947131608548932
-117.91,33.65,24.0,885.0,321.0,590.0,254.0,2.625,217900.0,0,0,False,False,False,False,3.484251968503937,1.5,0.36271186440677966
-118.06,33.83,21.0,3941.0,655.0,1897.0,670.0,4.88,343900.0,0,0,False,False,False,False,5.882089552238806,2.077490774907749,0.1662014717076884
-118.05,33.84,21.0,4890.0,653.0,2295.0,654.0,6.983,329700.0,0,0,False,False,False,False,7.477064220183486,2.130718954248366,0.13353783231083843
-117.32,34.02,17.0,1779.0,292.0,1006.0,293.0,4.6708,123100.0,0,0,True,False,False,False,6.071672354948806,1.768389662027833,0.1641371557054525
-119.19,36.06,29.0,1815.0,376.0,1421.0,339.0,1.9091,71300.0,0,0,True,False,False,False,5.353982300884955,1.2772695285010556,0.2071625344352617
-122.03,37.55,26.0,3087.0,532.0,1597.0,483.0,4.9118,217300.0,0,0,False,False,True,False,6.391304347826087,1.9329993738259237,0.17233560090702948
-118.1,33.85,19.0,993.0,174.0,572.0,175.0,5.7039,277600.0,0,0,False,False,False,False,5.674285714285714,1.736013986013986,0.17522658610271905
-121.74,37.19,11.0,1290.0,197.0,881.0,191.0,4.2039,500001.0,0,1,False,False,False,False,6.7539267015706805,1.4642451759364359,0.15271317829457365
-122.17,37.77,30.0,3326.0,746.0,1704.0,703.0,2.875,135300.0,0,0,False,False,True,False,4.731152204836415,1.9518779342723005,0.2242934455802766
-118.29,33.75,37.0,1319.0,292.0,766.0,285.0,2.7031,218900.0,0,0,False,False,False,True,4.628070175438596,1.7219321148825066,0.221379833206975
-120.85,37.5,52.0,1724.0,352.0,922.0,348.0,1.7227,85700.0,1,0,True,False,False,False,4.954022988505747,1.8698481561822127,0.20417633410672853
-118.35,34.07,52.0,2497.0,406.0,1030.0,412.0,4.89,500001.0,1,1,False,False,False,False,6.060679611650485,2.4242718446601943,0.16259511413696437
-122.54,37.94,26.0,3990.0,804.0,1550.0,792.0,5.1834,405500.0,0,0,False,False,True,False,5.037878787878788,2.574193548387097,0.20150375939849624
-117.17,32.82,24.0,1623.0,417.0,911.0,397.0,2.7401,198100.0,0,0,False,False,False,True,4.08816120906801,1.7815587266739847,0.25693160813308685
-122.89,38.4,22.0,2900.0,538.0,1445.0,515.0,4.511,296800.0,0,0,False,False,False,False,5.631067961165049,2.0069204152249136,0.18551724137931033
-117.2,32.79,16.0,2079.0,394.0,746.0,383.0,5.0958,300000.0,0,0,False,False,False,True,5.4281984334203655,2.78686327077748,0.18951418951418952
-122.08,37.66,37.0,1997.0,436.0,1349.0,437.0,2.1382,166600.0,0,0,False,False,True,False,4.5697940503432495,1.480355819125278,0.21832749123685527
-118.45,34.16,22.0,7828.0,2038.0,3303.0,1922.0,3.6171,318300.0,0,0,False,False,False,False,4.072840790842872,2.369966696942174,0.26034747061829333
-118.36,33.92,19.0,2807.0,883.0,1546.0,815.0,2.6375,233800.0,0,0,False,False,False,False,3.4441717791411044,1.815653298835705,0.3145707160669754
-122.02,37.11,36.0,2066.0,401.0,942.0,344.0,5.2417,196400.0,0,0,False,False,False,True,6.005813953488372,2.1932059447983017,0.19409486931268152
-120.08,39.23,19.0,1746.0,306.0,251.0,104.0,4.8182,146900.0,0,0,True,False,False,False,16.78846153846154,6.956175298804781,0.17525773195876287
-119.28,34.27,43.0,403.0,77.0,156.0,85.0,4.6667,384600.0,0,0,False,False,False,True,4.741176470588235,2.5833333333333335,0.19106699751861042
-117.66,34.13,19.0,3995.0,554.0,1523.0,509.0,6.075,254100.0,0,0,True,False,False,False,7.8487229862475445,2.623112278397899,0.13867334167709636
-116.98,33.93,40.0,2277.0,498.0,1391.0,453.0,1.9472,73200.0,0,0,True,False,False,False,5.026490066225166,1.6369518332135156,0.21870882740447958
-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568,294300.0,0,0,False,False,False,False,6.582018927444795,2.5306246209824135,0.14977234603402828
-117.17,33.66,2.0,7401.0,1187.0,2826.0,839.0,4.1386,177300.0,0,0,False,False,False,False,8.821215733015494,2.618895966029724,0.16038373192811783
-122.24,37.86,52.0,1668.0,225.0,517.0,214.0,7.8521,500001.0,1,1,False,False,True,False,7.794392523364486,3.2263056092843327,0.13489208633093525
-118.52,34.02,24.0,7418.0,1755.0,2713.0,1577.0,5.0867,500001.0,0,1,False,False,False,False,4.703868103994927,2.7342425359380758,0.23658668104610406
-117.24,32.74,45.0,1718.0,293.0,757.0,329.0,4.05,284900.0,0,0,False,False,False,True,5.221884498480243,2.2694848084544255,0.17054714784633296
-117.41,33.94,33.0,2074.0,476.0,911.0,420.0,2.87,117600.0,0,0,True,False,False,False,4.938095238095238,2.2766190998902305,0.22950819672131148
-117.24,32.8,29.0,3376.0,882.0,1513.0,843.0,3.101,238200.0,0,0,False,False,False,True,4.004744958481614,2.23132848645076,0.2612559241706161
-121.88,37.67,16.0,4070.0,624.0,1543.0,577.0,6.5214,311500.0,0,0,True,False,False,False,7.053726169844021,2.6377187297472457,0.15331695331695333
-118.0,33.81,22.0,2642.0,640.0,1702.0,588.0,3.5268,174700.0,0,0,False,False,False,False,4.493197278911564,1.5522914218566393,0.24224072672218017
-122.27,37.78,52.0,1222.0,264.0,630.0,265.0,3.7708,215300.0,1,0,False,False,True,False,4.611320754716981,1.9396825396825397,0.2160392798690671
-122.5,37.74,44.0,2792.0,615.0,1640.0,579.0,4.0625,272800.0,0,0,False,False,False,True,4.822107081174439,1.7024390243902439,0.22027220630372493
-122.48,37.59,29.0,5889.0,959.0,2784.0,923.0,5.3991,273000.0,0,0,False,False,False,True,6.380281690140845,2.115301724137931,0.16284598403803702
-117.13,32.58,27.0,1417.0,373.0,814.0,348.0,2.3603,195300.0,0,0,False,False,False,True,4.07183908045977,1.740786240786241,0.26323218066337334
-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,185700.0,0,0,False,False,False,False,3.447460595446585,1.4630248978075064,0.3566167132334265
-117.69,33.55,4.0,1764.0,220.0,705.0,224.0,8.3275,384200.0,0,0,False,False,False,False,7.875,2.502127659574468,0.12471655328798185
-122.05,37.63,5.0,3785.0,936.0,2240.0,792.0,3.2829,162500.0,0,0,False,False,True,False,4.779040404040404,1.6897321428571428,0.24729194187582562
-117.08,32.73,36.0,1158.0,218.0,619.0,233.0,3.6125,122500.0,0,0,False,False,False,True,4.969957081545064,1.8707592891760905,0.18825561312607944
-122.21,37.52,18.0,2962.0,945.0,1639.0,851.0,2.7399,87500.0,0,0,False,False,True,False,3.480611045828437,1.8071995118974984,0.3190411883862255
-118.96,35.37,40.0,1603.0,374.0,1026.0,337.0,1.365,54300.0,0,0,True,False,False,False,4.756676557863502,1.5623781676413255,0.23331253898939489
-122.44,37.77,52.0,2537.0,559.0,849.0,530.0,5.1788,476900.0,1,0,False,False,True,False,4.786792452830189,2.988221436984688,0.22033898305084745
-118.27,33.98,45.0,1696.0,424.0,1502.0,429.0,1.3042,99200.0,0,0,False,False,False,False,3.953379953379953,1.1291611185086552,0.25
-122.48,37.57,34.0,4648.0,806.0,2282.0,814.0,4.5556,249000.0,0,0,False,False,False,True,5.7100737100737105,2.03680981595092,0.173407917383821
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625,193800.0,0,0,False,False,False,True,6.151943462897527,3.427165354330709,0.3457782883400345
-121.13,36.21,34.0,2504.0,550.0,1810.0,547.0,3.4821,113700.0,0,0,False,False,False,False,4.577696526508227,1.383425414364641,0.21964856230031948
-121.63,39.16,7.0,1879.0,444.0,1065.0,410.0,2.4183,103800.0,0,0,True,False,False,False,4.582926829268293,1.764319248826291,0.2362959020755721
-118.41,34.21,35.0,2830.0,518.0,1577.0,524.0,5.35,210500.0,0,0,False,False,False,False,5.400763358778626,1.7945466074825618,0.18303886925795054
-118.3,33.74,40.0,1896.0,416.0,950.0,383.0,2.425,255000.0,0,0,False,False,False,True,4.950391644908616,1.9957894736842106,0.21940928270042195
-119.04,36.09,15.0,2288.0,401.0,1238.0,429.0,3.0278,77400.0,0,0,True,False,False,False,5.333333333333333,1.8481421647819063,0.17526223776223776
-122.11,37.41,35.0,2712.0,428.0,1084.0,425.0,7.1382,443800.0,0,0,False,False,True,False,6.381176470588235,2.5018450184501844,0.15781710914454278
-117.97,33.94,35.0,1928.0,360.0,1056.0,366.0,4.0893,215700.0,0,0,False,False,False,False,5.26775956284153,1.8257575757575757,0.18672199170124482
-118.22,34.14,52.0,1388.0,271.0,735.0,239.0,3.7404,247700.0,1,0,False,False,False,False,5.807531380753138,1.8884353741496598,0.1952449567723343
-118.41,34.01,33.0,3306.0,974.0,2475.0,924.0,2.8797,285300.0,0,0,False,False,False,False,3.5779220779220777,1.3357575757575757,0.294615849969752
-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821,500001.0,0,1,False,False,False,True,7.7607361963190185,4.2592592592592595,0.18537549407114626
-122.18,37.15,17.0,1457.0,289.0,591.0,235.0,5.5785,284100.0,0,0,False,False,False,True,6.2,2.4653130287648053,0.19835277968428278
-121.91,37.33,52.0,2212.0,563.0,1195.0,532.0,2.894,209500.0,1,0,False,False,False,False,4.157894736842105,1.8510460251046026,0.25452079566003616
-117.93,34.04,23.0,6361.0,1168.0,4580.0,1109.0,4.9342,181000.0,0,0,False,False,False,False,5.735798016230839,1.3888646288209607,0.18361892784153436
-122.05,37.34,34.0,2515.0,401.0,1079.0,399.0,7.7865,423900.0,0,0,False,False,False,False,6.303258145363409,2.3308619091751623,0.15944333996023857
-118.09,33.81,36.0,1878.0,323.0,846.0,325.0,7.1937,254400.0,0,0,False,False,False,False,5.7784615384615385,2.219858156028369,0.17199148029818956
-118.6,34.2,10.0,2869.0,941.0,2162.0,829.0,3.2297,150000.0,0,0,False,False,False,False,3.4607961399276235,1.3270120259019427,0.3279888462879052
-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,222400.0,0,0,False,False,False,False,7.351981351981352,1.9045893719806763,0.15472415979708307
-118.44,34.15,37.0,1335.0,286.0,539.0,279.0,3.2813,301700.0,0,0,False,False,False,False,4.78494623655914,2.476808905380334,0.21423220973782772
-117.65,33.62,15.0,2708.0,410.0,1140.0,389.0,6.2899,275000.0,0,0,False,False,False,False,6.961439588688946,2.375438596491228,0.15140324963072377
-121.53,38.58,35.0,1316.0,321.0,732.0,336.0,2.1213,79200.0,0,0,True,False,False,False,3.9166666666666665,1.7978142076502732,0.2439209726443769
-118.15,33.93,30.0,3096.0,628.0,1676.0,587.0,4.6583,207300.0,0,0,False,False,False,False,5.2742759795570695,1.847255369928401,0.20284237726098192
-122.15,37.72,29.0,4169.0,1047.0,2024.0,962.0,2.8125,157400.0,0,0,False,False,True,False,4.333679833679834,2.0597826086956523,0.2511393619573039
-122.28,37.91,48.0,2083.0,298.0,685.0,286.0,7.3089,331200.0,0,0,False,False,True,False,7.283216783216783,3.040875912408759,0.14306289006241
-118.44,34.15,38.0,1387.0,337.0,713.0,343.0,2.9352,304500.0,0,0,False,False,False,False,4.043731778425656,1.9453015427769986,0.24297043979812544
-122.0,37.96,28.0,4071.0,713.0,2033.0,647.0,4.5833,190700.0,0,0,True,False,False,False,6.292117465224111,2.00245941957698,0.1751412429378531
-118.22,33.91,27.0,500.0,159.0,732.0,162.0,2.7426,103100.0,0,0,False,False,False,False,3.0864197530864197,0.6830601092896175,0.318
-121.49,38.56,42.0,900.0,239.0,506.0,231.0,1.2813,87500.0,0,0,True,False,False,False,3.896103896103896,1.7786561264822134,0.26555555555555554
-117.88,33.74,29.0,720.0,174.0,1045.0,181.0,3.1964,151900.0,0,0,False,False,False,False,3.977900552486188,0.6889952153110048,0.24166666666666667
-117.35,34.12,22.0,5640.0,889.0,3157.0,887.0,4.1581,126500.0,0,0,True,False,False,False,6.3585118376550165,1.7865061767500792,0.1576241134751773
-118.14,34.09,20.0,3447.0,1007.0,2622.0,934.0,2.918,208700.0,0,0,False,False,False,False,3.690578158458244,1.3146453089244852,0.29213809109370464
-117.66,34.14,8.0,1692.0,253.0,857.0,251.0,6.9418,310500.0,0,0,True,False,False,False,6.741035856573705,1.9743290548424737,0.1495271867612293
-116.93,32.87,17.0,3722.0,670.0,1561.0,604.0,3.6027,211900.0,0,0,False,False,False,False,6.162251655629139,2.3843689942344652,0.1800107469102633
-117.59,33.61,3.0,2993.0,429.0,991.0,390.0,10.0765,378200.0,0,0,False,False,False,False,7.674358974358975,3.0201816347124115,0.14333444704310055
-118.4,34.09,45.0,2686.0,283.0,857.0,259.0,15.0001,500001.0,0,1,False,False,False,False,10.37065637065637,3.134189031505251,0.10536113179448994
-122.24,38.15,10.0,6817.0,1188.0,4163.0,1135.0,4.4529,144100.0,0,0,False,False,True,False,6.006167400881057,1.6375210184962767,0.17427020683585154
-119.71,34.4,27.0,3782.0,771.0,1742.0,751.0,4.0451,395100.0,0,0,False,False,False,True,5.03595206391478,2.1710677382319172,0.20386039132734002
-119.44,36.61,17.0,1531.0,280.0,775.0,246.0,3.9073,91600.0,0,0,True,False,False,False,6.223577235772358,1.975483870967742,0.18288700195950358
-118.25,34.09,52.0,3142.0,765.0,1728.0,682.0,3.1864,189800.0,1,0,False,False,False,False,4.607038123167156,1.818287037037037,0.243475493316359
-121.31,38.02,24.0,4157.0,951.0,2734.0,879.0,2.7981,92100.0,0,0,True,False,False,False,4.729237770193402,1.5204828090709583,0.22877074813567477
-121.82,39.75,37.0,2236.0,372.0,974.0,379.0,3.2016,97000.0,0,0,True,False,False,False,5.899736147757256,2.295687885010267,0.16636851520572452
-117.04,32.74,33.0,3880.0,770.0,2288.0,805.0,3.6848,140700.0,0,0,False,False,False,True,4.819875776397516,1.6958041958041958,0.19845360824742267
-121.3,38.6,32.0,9534.0,1819.0,4951.0,1710.0,3.3926,103400.0,0,0,True,False,False,False,5.575438596491228,1.9256715814986871,0.1907908537864485
-118.24,33.95,37.0,649.0,147.0,653.0,147.0,1.4792,97500.0,0,0,False,False,False,False,4.414965986394558,0.9938744257274119,0.22650231124807396
-118.09,33.87,31.0,3498.0,728.0,2098.0,697.0,3.9837,246000.0,0,0,False,False,False,False,5.018651362984218,1.667302192564347,0.20811892510005717
-122.08,37.4,52.0,766.0,203.0,448.0,196.0,2.5208,316700.0,1,0,False,False,True,False,3.9081632653061225,1.7098214285714286,0.2650130548302872
-117.32,33.51,4.0,966.0,133.0,311.0,92.0,5.2066,500001.0,0,1,False,False,False,False,10.5,3.1061093247588425,0.13768115942028986
-122.0,37.31,28.0,3811.0,585.0,1795.0,581.0,7.8383,372700.0,0,0,False,False,False,False,6.559380378657487,2.123119777158774,0.1535030175806875
-122.4,37.79,52.0,1185.0,660.0,1007.0,623.0,1.4552,450000.0,1,0,False,False,True,False,1.9020866773675762,1.1767626613704072,0.5569620253164557
-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,2.9191,159400.0,0,0,False,False,False,False,4.457386363636363,1.5159420289855072,0.2237093690248566
-118.37,34.02,33.0,2263.0,430.0,900.0,382.0,4.4028,246800.0,0,0,False,False,False,False,5.924083769633508,2.5144444444444445,0.19001325673884226
-122.66,39.03,27.0,1446.0,329.0,594.0,255.0,1.165,53300.0,0,0,True,False,False,False,5.670588235294118,2.4343434343434343,0.22752420470262794
-115.56,32.8,15.0,1171.0,328.0,1024.0,298.0,1.3882,69400.0,0,0,True,False,False,False,3.9295302013422817,1.1435546875,0.28010247651579845
-122.26,37.87,52.0,1087.0,371.0,3337.0,350.0,1.4012,175000.0,1,0,False,False,True,False,3.105714285714286,0.3257416841474378,0.34130634774609014
-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,130300.0,0,0,True,False,False,False,5.493265993265993,2.529457364341085,0.185105730922464
-118.88,34.17,15.0,4260.0,435.0,1701.0,669.0,5.1033,410700.0,0,0,False,False,False,False,6.367713004484305,2.504409171075838,0.10211267605633803
-122.87,38.48,27.0,3894.0,776.0,1832.0,715.0,3.5085,187800.0,0,0,False,False,False,False,5.446153846153846,2.1255458515283845,0.1992809450436569
-119.3,34.29,26.0,3665.0,932.0,2775.0,870.0,1.9286,160500.0,0,0,False,False,False,True,4.212643678160919,1.3207207207207208,0.25429740791268757
-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,3.5109,166000.0,0,0,False,False,False,False,4.865800865800866,1.9050847457627118,0.21352313167259787
-118.39,33.86,28.0,3619.0,764.0,1735.0,789.0,6.1404,368400.0,0,0,False,False,False,False,4.58681875792142,2.085878962536023,0.21110804089527493
-122.39,37.73,52.0,1931.0,329.0,1025.0,293.0,2.9063,192000.0,1,0,False,False,True,False,6.590443686006826,1.8839024390243901,0.170378042465044
-116.91,32.86,10.0,3699.0,838.0,2310.0,759.0,2.5365,139500.0,0,0,False,False,False,False,4.873517786561265,1.6012987012987012,0.22654771559881048
-117.88,33.55,27.0,2278.0,316.0,772.0,304.0,10.1275,500001.0,0,1,False,False,False,False,7.493421052631579,2.9507772020725387,0.13871817383669885
-121.95,37.26,34.0,1482.0,255.0,584.0,246.0,5.5121,264700.0,0,0,False,False,False,False,6.024390243902439,2.537671232876712,0.1720647773279352
-118.43,34.16,41.0,2050.0,478.0,850.0,490.0,3.4208,343400.0,0,0,False,False,False,False,4.183673469387755,2.411764705882353,0.23317073170731709
-117.29,33.83,15.0,4173.0,804.0,2393.0,713.0,2.4662,118300.0,0,0,True,False,False,False,5.85273492286115,1.7438361888842457,0.19266714593817397
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,205600.0,0,0,False,False,False,False,4.442896935933148,1.4434389140271493,0.24012539184952977
-119.71,34.42,31.0,1643.0,499.0,1253.0,499.0,3.1563,267000.0,0,0,False,False,False,False,3.2925851703406814,1.3112529928172387,0.30371272063298843
-123.4,39.46,10.0,4086.0,831.0,2111.0,758.0,3.2156,104400.0,0,0,False,False,False,False,5.3905013192612135,1.9355755566082424,0.20337738619676946
-118.13,33.8,36.0,1496.0,271.0,743.0,265.0,4.4312,226000.0,0,0,False,False,False,False,5.645283018867924,2.0134589502018843,0.18114973262032086
-118.59,34.18,7.0,11853.0,2691.0,4404.0,2447.0,4.2009,271300.0,0,0,False,False,False,False,4.843890478136494,2.69141689373297,0.2270311313591496
-117.76,34.06,33.0,1831.0,486.0,1625.0,472.0,1.9937,103600.0,0,0,True,False,False,False,3.8792372881355934,1.1267692307692307,0.2654287274713271
-122.45,37.78,43.0,1452.0,397.0,897.0,393.0,4.1319,322700.0,0,0,False,False,True,False,3.6946564885496183,1.6187290969899666,0.2734159779614325
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,1,0,False,False,True,False,5.772388059701493,2.191218130311615,0.18939883645765998
-121.95,37.41,13.0,2164.0,412.0,1087.0,411.0,4.7625,137500.0,0,0,False,False,False,False,5.265206812652068,1.9908003679852806,0.19038817005545286
-122.22,38.15,7.0,5129.0,435.0,2824.0,738.0,5.5138,171100.0,0,0,False,False,True,False,6.9498644986449865,1.8162181303116147,0.0848118541626048
-122.41,37.61,43.0,1934.0,303.0,847.0,300.0,4.7381,347400.0,0,0,False,False,False,True,6.446666666666666,2.283353010625738,0.15667011375387796
-118.08,34.14,52.0,1282.0,189.0,431.0,187.0,6.1159,470800.0,1,0,True,False,False,False,6.855614973262032,2.9744779582366587,0.14742589703588144
-121.69,37.95,15.0,1850.0,441.0,1348.0,403.0,3.8125,125400.0,0,0,True,False,False,False,4.590570719602978,1.3724035608308605,0.23837837837837839
-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,190200.0,0,0,False,False,False,True,5.436813186813187,2.057172557172557,0.18367862556846892
-117.79,33.69,16.0,1532.0,240.0,679.0,248.0,5.7115,313900.0,0,0,False,False,False,False,6.17741935483871,2.256259204712813,0.1566579634464752
-117.45,33.91,29.0,2320.0,422.0,1358.0,415.0,3.7333,121400.0,0,0,True,False,False,False,5.590361445783133,1.7083946980854197,0.18189655172413793
-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,337500.0,0,0,False,False,False,False,4.008849557522124,2.3717277486910993,0.28231542801079224
-117.89,34.09,35.0,1205.0,330.0,583.0,319.0,2.3971,188900.0,0,0,False,False,False,False,3.7774294670846396,2.0668953687821614,0.27385892116182575
-119.95,38.95,22.0,1058.0,352.0,851.0,269.0,2.02,87500.0,0,0,True,False,False,False,3.933085501858736,1.2432432432432432,0.332703213610586
-117.79,33.84,9.0,10484.0,1603.0,4005.0,1419.0,8.3931,365300.0,0,0,False,False,False,False,7.38830162085976,2.61772784019975,0.15289965661961083
-122.23,38.33,31.0,3440.0,574.0,1538.0,537.0,5.5368,325900.0,0,0,False,False,True,False,6.405959031657356,2.2366710013003903,0.16686046511627908
-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,77400.0,0,0,True,False,False,False,7.334346504559271,2.9975155279503105,0.21715706589307915
